Elapsed_Time_s,Recording_Time_s,Voltage_V,Current_A
32.8360,31.1353,2.4850,0.025018
32.8510,31.1695,2.2740,0.023382
32.8660,31.1695,2.1316,0.021480
32.8820,31.2011,1.8780,0.018833
32.8980,31.2011,1.6444,0.016466
32.9130,31.2344,1.4330,0.014515
32.9290,31.2344,1.1412,0.012398
32.9450,31.2679,0.8766,0.009043
32.9590,31.2679,0.6564,0.007074
32.9750,31.3004,0.4348,0.005179
32.9910,31.3004,0.1821,0.002549
33.0060,31.3258,-0.0928,-0.000301
33.0210,31.3258,-0.2567,-0.001884
33.0370,31.3258,-0.5636,-0.005318
33.0530,31.3258,-0.8130,-0.007363
33.0680,31.3920,-1.0463,-0.009997
33.0840,31.3920,-1.2338,-0.011889
33.0990,31.4170,-1.5029,-0.014726
33.1140,31.4170,-1.6648,-0.016227
33.1290,31.4170,-1.9116,-0.018182
33.1450,31.4170,-2.1901,-0.021516
33.1600,31.4807,-2.3859,-0.023050
33.1760,31.4807,-2.5542,-0.024552
33.1910,31.5124,-2.7336,-0.026633
33.2070,31.5124,-2.9297,-0.028726
33.2220,31.5470,-3.2050,-0.031884
33.2370,31.5470,-3.3488,-0.032747
33.2520,31.5794,-3.4705,-0.034127
33.2680,31.5794,-3.6835,-0.036096
33.2830,31.6118,-3.8429,-0.037960
33.2990,31.6118,-3.9710,-0.039454
33.3140,31.6437,-4.1537,-0.041433
33.3300,31.6437,-4.2918,-0.042854
33.3450,31.6437,-4.3674,-0.043592
33.3610,31.6760,-4.5247,-0.044438
33.3770,31.6760,-4.5322,-0.044660
33.3930,31.7079,-4.7038,-0.046715
33.4080,31.7079,-4.7675,-0.046982
33.4230,31.7387,-4.8398,-0.048128
33.4390,31.7387,-4.8663,-0.047786
33.4540,31.7705,-4.9333,-0.048486
33.4700,31.7705,-4.9339,-0.049113
33.4850,31.8028,-4.9464,-0.049401
33.5010,31.8028,-4.9700,-0.048999
33.5160,31.8353,-4.9905,-0.049264
33.5320,31.8353,-4.8833,-0.048227
33.5460,31.8694,-4.9150,-0.048438
33.5620,31.8694,-4.8610,-0.047734
33.5780,31.9015,-4.8372,-0.048328
33.5930,31.9015,-4.6939,-0.046449
33.6090,31.9341,-4.7071,-0.046472
33.6250,31.9341,-4.5560,-0.045501
33.6400,31.9723,-4.4852,-0.044249
33.6560,31.9723,-4.3163,-0.042472
33.6720,32.0090,-4.2010,-0.041529
33.6870,32.0100,-4.0938,-0.040510
33.7020,32.0100,-3.9983,-0.039693
33.7180,32.0479,-3.8240,-0.037877
33.7330,32.0479,-3.7044,-0.036046
33.7480,32.0821,-3.5209,-0.035045
33.7630,32.0821,-3.3270,-0.033029
33.7790,32.0821,-3.1943,-0.031621
33.7950,32.1147,-2.9489,-0.029062
33.8100,32.1147,-2.7716,-0.026836
33.8250,32.1475,-2.5615,-0.025219
33.8410,32.1475,-2.3003,-0.022035
33.8560,32.1795,-2.0891,-0.020752
33.8710,32.1795,-1.8780,-0.018609
33.8870,32.2119,-1.6691,-0.015848
33.9020,32.2119,-1.4693,-0.014320
33.9180,32.2441,-1.1802,-0.011731
33.9340,32.2441,-0.9855,-0.009436
33.9490,32.2685,-0.7056,-0.006649
33.9650,32.2685,-0.5094,-0.005081
33.9800,32.2695,-0.2652,-0.002602
33.9950,32.2695,-0.0426,0.000167
34.0110,32.3266,0.2067,0.002643
34.0260,32.3266,0.5028,0.005691
34.0410,32.3276,0.7337,0.007609
34.0570,32.3276,0.9508,0.010326
34.0720,32.3815,1.1349,0.012226
34.0870,32.3815,1.4128,0.014585
34.1030,32.3825,1.6493,0.016687
34.1190,32.4454,1.8856,0.019285
34.1340,32.4454,2.1306,0.022036
34.1500,32.4775,2.3031,0.023062
34.1650,32.4775,2.5462,0.025691
34.1800,32.5099,2.7516,0.028288
34.1960,32.5099,2.9671,0.030173
34.2120,32.5099,3.1591,0.031634
34.2270,32.5410,3.2974,0.033363
34.2430,32.5420,3.5400,0.036249
34.2590,32.5728,3.6463,0.037316
34.2740,32.5728,3.8321,0.038388
34.2890,32.6039,4.0275,0.041227
34.3050,32.6039,4.1570,0.042124
34.3210,32.6369,4.2644,0.042686
34.3360,32.6369,4.3863,0.044115
34.3510,32.6691,4.5379,0.046117
34.3670,32.6691,4.6571,0.047006
34.3820,32.7014,4.6894,0.047670
34.3980,32.7014,4.7759,0.048358
34.4140,32.7344,4.8420,0.049284
34.4290,32.7344,4.8768,0.049301
34.4450,32.7676,5.0028,0.050471
34.4600,32.7676,4.9804,0.050666
34.4760,32.7940,4.9983,0.050764
34.4920,32.7940,5.0485,0.050706
34.5070,32.7950,5.0246,0.050562
34.5220,32.7950,5.0794,0.050846
34.5370,32.8575,4.9796,0.050190
34.5530,32.8575,4.9977,0.050423
34.5690,32.8890,4.9815,0.050685
34.5850,32.8890,4.9044,0.049312
34.6000,32.9221,4.7898,0.048803
34.6150,32.9221,4.7204,0.047390
34.6300,32.9538,4.6792,0.046890
34.6460,32.9538,4.5466,0.045604
34.6620,32.9860,4.4457,0.045205
34.6770,32.9860,4.3170,0.043767
34.6920,33.0176,4.2170,0.043086
34.7080,33.0176,4.0474,0.041115
34.7230,33.0534,3.8252,0.039060
34.7390,33.0534,3.7463,0.037570
34.7540,33.0855,3.5561,0.036469
34.7690,33.0855,3.3516,0.034026
34.7850,33.0855,3.1650,0.031662
34.8010,33.1179,2.9590,0.030131
34.8160,33.1179,2.7710,0.027755
34.8320,33.1517,2.6013,0.026755
34.8470,33.1517,2.3388,0.023548
34.8620,33.1849,2.1398,0.021464
34.8780,33.1849,1.9155,0.019261
34.8930,33.2170,1.7274,0.018172
34.9090,33.2170,1.4509,0.014748
34.9240,33.2502,1.2818,0.013061
34.9400,33.2502,0.9431,0.010340
34.9550,33.2831,0.7473,0.007856
34.9710,33.2831,0.5123,0.005381
34.9860,33.3157,0.3072,0.003228
35.0020,33.3157,0.0319,0.001289
35.0170,33.3157,-0.2137,-0.001451
35.0330,33.3495,-0.4565,-0.004434
35.0490,33.3495,-0.7614,-0.006993
35.0640,33.3811,-0.9825,-0.009807
35.0800,33.3811,-1.1524,-0.011329
35.0950,33.4135,-1.4673,-0.014352
35.1110,33.4135,-1.6427,-0.015795
35.1270,33.4456,-1.8758,-0.017862
35.1430,33.4456,-2.1512,-0.021086
35.1580,33.4770,-2.3225,-0.022284
35.1740,33.4770,-2.5767,-0.025271
35.1890,33.5090,-2.7626,-0.027109
35.2050,33.5090,-2.9125,-0.028521
35.2200,33.5412,-3.1540,-0.031132
35.2360,33.5412,-3.3453,-0.033116
35.2520,33.5731,-3.5221,-0.035205
35.2670,33.5731,-3.6859,-0.036372
35.2820,33.6038,-3.7828,-0.037783
35.2980,33.6038,-4.0262,-0.039830
35.3130,33.6379,-4.1007,-0.040372
35.3290,33.6379,-4.2027,-0.041822
35.3440,33.6694,-4.3665,-0.042888
35.3600,33.6694,-4.4972,-0.044671
35.3750,33.7028,-4.5246,-0.044665
35.3910,33.7028,-4.7050,-0.046308
35.4070,33.7395,-4.7536,-0.047154
35.4230,33.7395,-4.7586,-0.046739
35.4380,33.7405,-4.8340,-0.047673
35.4540,33.7720,-4.8885,-0.048706
35.4690,33.7720,-4.9012,-0.048442
35.4840,33.8041,-4.9302,-0.048893
35.5000,33.8041,-4.9509,-0.049132
35.5150,33.8364,-4.9926,-0.049125
35.5310,33.8364,-4.8849,-0.048108
35.5460,33.8694,-4.8888,-0.048466
35.5620,33.8694,-4.8080,-0.047356
35.5780,33.9029,-4.7772,-0.047364
35.5930,33.9029,-4.7456,-0.046985
35.6090,33.9350,-4.7059,-0.046659
35.6240,33.9350,-4.5967,-0.045443
35.6400,33.9678,-4.5032,-0.044454
35.6560,33.9678,-4.3386,-0.042681
35.6710,34.0008,-4.2385,-0.041806
35.6870,34.0008,-4.1010,-0.040478
35.7030,34.0018,-3.9777,-0.039065
35.7180,34.0336,-3.8104,-0.038057
35.7340,34.0336,-3.6419,-0.036375
35.7490,34.0684,-3.5210,-0.034387
35.7650,34.0684,-3.2864,-0.032194
35.7800,34.1008,-3.1729,-0.031475
35.7950,34.1008,-2.9362,-0.028970
35.8110,34.1337,-2.7611,-0.027560
35.8270,34.1337,-2.4994,-0.024797
35.8420,34.1662,-2.3280,-0.022596
35.8580,34.1662,-2.1060,-0.020889
35.8730,34.1991,-1.9314,-0.019278
35.8890,34.1991,-1.6993,-0.016846
35.9040,34.2309,-1.4583,-0.013898
35.9200,34.2309,-1.2307,-0.012098
35.9350,34.2635,-0.9602,-0.008964
35.9510,34.2635,-0.7210,-0.006620
35.9660,34.2956,-0.4495,-0.004079
35.9810,34.2956,-0.2120,-0.001724
35.9970,34.2956,0.0451,0.001117
36.0120,34.3273,0.2681,0.002833
36.0280,34.3273,0.4715,0.005581
36.0440,34.3616,0.7684,0.008126
36.0590,34.3616,1.0157,0.011151
36.0740,34.3946,1.2304,0.013122
36.0900,34.3946,1.4010,0.014199
36.1050,34.4270,1.6716,0.016752
36.1210,34.4270,1.8762,0.018944
36.1360,34.4590,2.1413,0.022310
36.1530,34.4590,2.3292,0.023363
36.1690,34.4909,2.5829,0.026760
36.1840,34.4909,2.7783,0.028631
36.2000,34.5228,3.0085,0.030220
36.2150,34.5228,3.1761,0.031971
36.2310,34.5559,3.3296,0.033483
36.2470,34.5559,3.5698,0.035717
36.2620,34.5897,3.6909,0.037900
36.2780,34.5897,3.8401,0.038899
36.2930,34.6220,4.0562,0.041370
36.3090,34.6220,4.1303,0.041961
36.3250,34.6546,4.2725,0.043327
36.3410,34.6546,4.4466,0.044847
36.3560,34.6558,4.4987,0.045869
36.3710,34.6880,4.6160,0.047010
36.3870,34.6880,4.7025,0.047694
36.4020,34.7205,4.8364,0.048877
36.4180,34.7205,4.8632,0.049215
36.4330,34.7531,4.9851,0.050629
36.4490,34.7531,4.9699,0.049910
36.4640,34.7853,5.0468,0.050836
36.4800,34.7853,5.0453,0.050867
36.4960,34.8182,5.0043,0.050845
36.5110,34.8182,5.0295,0.050895
36.5270,34.8525,5.0667,0.051174
36.5430,34.8525,5.0095,0.050424
36.5590,34.8842,4.9152,0.049163
36.5740,34.8842,4.8799,0.049713
36.5900,34.9189,4.8523,0.049293
36.6060,34.9189,4.8223,0.048478
36.6210,34.9524,4.7031,0.047134
36.6360,34.9524,4.6040,0.046926
36.6520,34.9524,4.5138,0.045803
36.6680,34.9840,4.4165,0.045033
36.6840,34.9840,4.2791,0.043682
36.7000,35.0186,4.0628,0.040896
36.7150,35.0186,3.9070,0.040066
36.7310,35.0535,3.8237,0.038512
36.7460,35.0535,3.6091,0.036114
36.7620,35.0861,3.4010,0.034219
36.7780,35.0861,3.2260,0.032578
36.7930,35.1204,3.0952,0.031547
36.8090,35.1204,2.8655,0.029513
